date,location_key,state_name,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_persons_fully_vaccinated_pfizer,cumulative_persons_fully_vaccinated_pfizer,new_persons_fully_vaccinated_moderna,cumulative_persons_fully_vaccinated_moderna,new_persons_fully_vaccinated_janssen,cumulative_persons_fully_vaccinated_janssen
2021-09-08,US_AK,Alaska,288.0,403628.0,159.0,351314.0,96.0,183826.0,36.0,137567.0,26.0,29865.0
2021-09-09,US_AK,Alaska,1384.0,405012.0,485.0,351799.0,283.0,184109.0,98.0,137665.0,104.0,29969.0
2021-09-10,US_AK,Alaska,1523.0,406535.0,840.0,352639.0,484.0,184593.0,174.0,137839.0,181.0,30150.0
2021-09-11,US_AK,Alaska,1194.0,407729.0,639.0,353278.0,348.0,184941.0,151.0,137990.0,140.0,30290.0
2021-09-12,US_AK,Alaska,114.0,407843.0,54.0,353332.0,19.0,184960.0,11.0,138001.0,23.0,30313.0
2021-09-13,US_AK,Alaska,0.0,407843.0,0.0,353332.0,0.0,184960.0,0.0,138001.0,0.0,30313.0
2021-09-14,US_AK,Alaska,1899.0,409742.0,1286.0,354618.0,794.0,185754.0,346.0,138347.0,145.0,30458.0
2021-09-15,US_AK,Alaska,514.0,410256.0,493.0,355111.0,340.0,186094.0,106.0,138453.0,47.0,30505.0
2021-09-16,US_AK,Alaska,799.0,411055.0,596.0,355707.0,336.0,186430.0,130.0,138583.0,129.0,30634.0
2021-09-17,US_AK,Alaska,923.0,411978.0,1077.0,356784.0,781.0,187211.0,201.0,138784.0,92.0,30726.0
2021-09-18,US_AK,Alaska,704.0,412682.0,1036.0,357820.0,704.0,187915.0,166.0,138950.0,166.0,30892.0
2021-09-19,US_AK,Alaska,821.0,413503.0,1282.0,359102.0,926.0,188841.0,184.0,139134.0,172.0,31064.0
2021-09-20,US_AK,Alaska,381.0,413884.0,1160.0,360262.0,846.0,189687.0,268.0,139402.0,45.0,31109.0
2021-09-21,US_AK,Alaska,153.0,414037.0,478.0,360740.0,287.0,189974.0,174.0,139576.0,17.0,31126.0
2021-09-22,US_AK,Alaska,472.0,414509.0,1510.0,362250.0,1037.0,191011.0,403.0,139979.0,71.0,31197.0
2021-09-23,US_AK,Alaska,969.0,415478.0,1514.0,363764.0,811.0,191822.0,603.0,140582.0,99.0,31296.0
2021-09-24,US_AK,Alaska,124.0,415602.0,129.0,363893.0,80.0,191902.0,29.0,140611.0,20.0,31316.0
2021-09-25,US_AK,Alaska,133.0,415735.0,219.0,364112.0,135.0,192037.0,61.0,140672.0,23.0,31339.0
2021-09-26,US_AK,Alaska,148.0,415883.0,170.0,364282.0,114.0,192151.0,37.0,140709.0,19.0,31358.0
2021-09-27,US_AK,Alaska,1826.0,417709.0,4141.0,368423.0,3147.0,195298.0,768.0,141477.0,226.0,31584.0
2021-09-28,US_AK,Alaska,0.0,417709.0,0.0,368423.0,0.0,195298.0,0.0,141477.0,0.0,31584.0
2021-09-29,US_AK,Alaska,857.0,418566.0,1103.0,369526.0,792.0,196090.0,173.0,141650.0,138.0,31722.0
2021-09-30,US_AK,Alaska,490.0,419056.0,588.0,370114.0,367.0,196457.0,129.0,141779.0,91.0,31813.0
2021-10-01,US_AK,Alaska,674.0,419730.0,769.0,370883.0,502.0,196959.0,139.0,141918.0,127.0,31940.0
2021-10-02,US_AK,Alaska,693.0,420423.0,610.0,371493.0,357.0,197316.0,126.0,142044.0,127.0,32067.0
2021-10-03,US_AK,Alaska,49.0,420472.0,17.0,371510.0,4.0,197320.0,8.0,142052.0,5.0,32072.0
2021-10-04,US_AK,Alaska,852.0,421324.0,897.0,372407.0,590.0,197910.0,240.0,142292.0,67.0,32139.0
2021-10-05,US_AK,Alaska,219.0,421543.0,156.0,372563.0,114.0,198024.0,31.0,142323.0,10.0,32149.0
2021-10-06,US_AK,Alaska,442.0,421985.0,387.0,372950.0,260.0,198284.0,63.0,142386.0,64.0,32213.0
2021-10-07,US_AK,Alaska,439.0,422424.0,461.0,373411.0,297.0,198581.0,79.0,142465.0,85.0,32298.0
2021-10-08,US_AK,Alaska,661.0,423085.0,539.0,373950.0,308.0,198889.0,152.0,142617.0,79.0,32377.0
2021-10-09,US_AK,Alaska,476.0,423561.0,413.0,374363.0,265.0,199154.0,89.0,142706.0,59.0,32436.0
2021-10-10,US_AK,Alaska,0.0,423561.0,0.0,374363.0,0.0,199154.0,0.0,142706.0,0.0,32436.0
2021-10-11,US_AK,Alaska,0.0,423561.0,0.0,374363.0,0.0,199154.0,0.0,142706.0,0.0,32436.0
2021-10-12,US_AK,Alaska,983.0,424544.0,897.0,375260.0,540.0,199694.0,204.0,142910.0,153.0,32589.0
2021-10-13,US_AK,Alaska,287.0,424831.0,222.0,375482.0,144.0,199838.0,45.0,142955.0,33.0,32622.0
2021-10-14,US_AK,Alaska,688.0,425519.0,631.0,376113.0,369.0,200207.0,155.0,143110.0,107.0,32729.0
2021-10-15,US_AK,Alaska,715.0,426234.0,822.0,376935.0,572.0,200779.0,125.0,143235.0,125.0,32854.0
2021-10-16,US_AK,Alaska,573.0,426807.0,899.0,377834.0,699.0,201478.0,124.0,143359.0,76.0,32930.0
2021-10-17,US_AK,Alaska,36.0,426843.0,24.0,377858.0,14.0,201492.0,8.0,143367.0,2.0,32932.0
2021-10-18,US_AK,Alaska,24.0,426867.0,8.0,377866.0,5.0,201497.0,1.0,143368.0,2.0,32934.0
2021-10-19,US_AK,Alaska,1946.0,428813.0,2496.0,380362.0,1618.0,203115.0,524.0,143892.0,352.0,33286.0
2021-10-20,US_AK,Alaska,52.0,428865.0,35.0,380397.0,18.0,203133.0,10.0,143902.0,7.0,33293.0
2021-10-21,US_AK,Alaska,487.0,429352.0,386.0,380783.0,218.0,203351.0,100.0,144002.0,67.0,33360.0
2021-10-22,US_AK,Alaska,1106.0,430458.0,812.0,381595.0,468.0,203819.0,212.0,144214.0,130.0,33490.0
2021-10-23,US_AK,Alaska,549.0,431007.0,611.0,382206.0,362.0,204181.0,171.0,144385.0,78.0,33568.0
2021-10-24,US_AK,Alaska,496.0,431503.0,530.0,382736.0,335.0,204516.0,131.0,144516.0,64.0,33632.0
2021-10-25,US_AK,Alaska,332.0,431835.0,296.0,383032.0,157.0,204673.0,88.0,144604.0,51.0,33683.0
2021-10-26,US_AK,Alaska,281.0,432116.0,214.0,383246.0,136.0,204809.0,57.0,144661.0,21.0,33704.0
2021-10-27,US_AK,Alaska,503.0,432619.0,427.0,383673.0,265.0,205074.0,105.0,144766.0,56.0,33760.0
2021-10-28,US_AK,Alaska,684.0,433303.0,432.0,384105.0,209.0,205283.0,142.0,144908.0,80.0,33840.0
2021-10-29,US_AK,Alaska,702.0,434005.0,492.0,384597.0,244.0,205527.0,133.0,145041.0,115.0,33955.0
2021-10-30,US_AK,Alaska,717.0,434722.0,486.0,385083.0,237.0,205764.0,173.0,145214.0,76.0,34031.0
2021-10-31,US_AK,Alaska,104.0,434826.0,48.0,385131.0,16.0,205780.0,17.0,145231.0,14.0,34045.0
2021-11-01,US_AK,Alaska,870.0,435696.0,647.0,385778.0,337.0,206117.0,219.0,145450.0,91.0,34136.0
2021-11-02,US_AK,Alaska,318.0,436014.0,175.0,385953.0,93.0,206210.0,54.0,145504.0,28.0,34164.0
2021-11-03,US_AK,Alaska,77.0,436091.0,29.0,385982.0,5.0,206215.0,17.0,145521.0,7.0,34171.0
2021-11-04,US_AK,Alaska,185.0,436276.0,56.0,386038.0,29.0,206244.0,18.0,145539.0,9.0,34180.0
2021-11-05,US_AK,Alaska,1218.0,437494.0,990.0,387028.0,491.0,206735.0,321.0,145860.0,177.0,34357.0
2021-11-06,US_AK,Alaska,606.0,438100.0,435.0,387463.0,209.0,206944.0,122.0,145982.0,104.0,34461.0
2021-11-07,US_AK,Alaska,80.0,438180.0,26.0,387489.0,9.0,206953.0,12.0,145994.0,5.0,34466.0
2021-11-08,US_AK,Alaska,1052.0,439232.0,700.0,388189.0,305.0,207258.0,241.0,146235.0,152.0,34618.0
2021-11-09,US_AK,Alaska,211.0,439443.0,113.0,388302.0,73.0,207331.0,22.0,146257.0,18.0,34636.0
2021-11-10,US_AK,Alaska,398.0,439841.0,281.0,388583.0,122.0,207453.0,90.0,146347.0,68.0,34704.0
2021-11-11,US_AK,Alaska,0.0,439841.0,0.0,388583.0,0.0,207453.0,0.0,146347.0,0.0,34704.0
2021-11-12,US_AK,Alaska,2103.0,441944.0,672.0,389255.0,360.0,207813.0,153.0,146500.0,158.0,34862.0
2021-11-13,US_AK,Alaska,2296.0,444240.0,602.0,389857.0,364.0,208177.0,153.0,146653.0,84.0,34946.0
2021-11-14,US_AK,Alaska,2089.0,446329.0,1261.0,391118.0,728.0,208905.0,394.0,147047.0,138.0,35084.0
2021-11-15,US_AK,Alaska,1009.0,447338.0,222.0,391340.0,119.0,209024.0,67.0,147114.0,36.0,35120.0
2021-11-16,US_AK,Alaska,67.0,447405.0,16.0,391356.0,8.0,209032.0,6.0,147120.0,2.0,35122.0
2021-11-17,US_AK,Alaska,2211.0,449616.0,1482.0,392838.0,849.0,209881.0,333.0,147453.0,300.0,35422.0
2021-11-18,US_AK,Alaska,0.0,449616.0,0.0,392838.0,0.0,209881.0,0.0,147453.0,0.0,35422.0
2021-11-19,US_AK,Alaska,1178.0,450794.0,395.0,393233.0,200.0,210081.0,116.0,147569.0,79.0,35501.0
2021-11-20,US_AK,Alaska,898.0,451692.0,445.0,393678.0,267.0,210348.0,136.0,147705.0,41.0,35542.0
2021-11-21,US_AK,Alaska,1028.0,452720.0,392.0,394070.0,212.0,210560.0,114.0,147819.0,63.0,35605.0
2021-11-22,US_AK,Alaska,180.0,452900.0,87.0,394157.0,45.0,210605.0,33.0,147852.0,9.0,35614.0
2021-11-23,US_AK,Alaska,0.0,452900.0,0.0,394157.0,0.0,210605.0,0.0,147852.0,0.0,35614.0
2021-11-24,US_AK,Alaska,2680.0,455580.0,1007.0,395164.0,586.0,211191.0,299.0,148151.0,121.0,35735.0
2021-11-25,US_AK,Alaska,0.0,455580.0,0.0,395164.0,0.0,211191.0,0.0,148151.0,0.0,35735.0
2021-11-26,US_AK,Alaska,0.0,455580.0,0.0,395164.0,0.0,211191.0,0.0,148151.0,0.0,35735.0
2021-11-27,US_AK,Alaska,0.0,455580.0,0.0,395164.0,0.0,211191.0,0.0,148151.0,0.0,35735.0
2021-11-28,US_AK,Alaska,0.0,455580.0,0.0,395164.0,0.0,211191.0,0.0,148151.0,0.0,35735.0
2021-11-29,US_AK,Alaska,0.0,455580.0,0.0,395164.0,0.0,211191.0,0.0,148151.0,0.0,35735.0
2021-11-30,US_AK,Alaska,3832.0,459412.0,1524.0,396688.0,941.0,212132.0,387.0,148538.0,196.0,35931.0
2021-12-01,US_AK,Alaska,1009.0,460421.0,407.0,397095.0,296.0,212428.0,76.0,148614.0,35.0,35966.0
2021-12-02,US_AK,Alaska,1140.0,461561.0,1027.0,398122.0,817.0,213245.0,126.0,148740.0,83.0,36049.0
2021-12-03,US_AK,Alaska,1056.0,462617.0,930.0,399052.0,701.0,213946.0,145.0,148885.0,83.0,36132.0
2021-12-04,US_AK,Alaska,1084.0,463701.0,950.0,400002.0,762.0,214708.0,118.0,149003.0,69.0,36201.0
2021-12-05,US_AK,Alaska,77.0,463778.0,19.0,400021.0,3.0,214711.0,10.0,149013.0,6.0,36207.0
2021-12-06,US_AK,Alaska,1462.0,465240.0,2273.0,402294.0,2009.0,216720.0,198.0,149211.0,66.0,36273.0
2021-12-07,US_AK,Alaska,240.0,465480.0,235.0,402529.0,180.0,216900.0,33.0,149244.0,20.0,36293.0
2021-12-08,US_AK,Alaska,578.0,466058.0,815.0,403344.0,707.0,217607.0,64.0,149308.0,43.0,36336.0
2021-12-09,US_AK,Alaska,712.0,466770.0,855.0,404199.0,700.0,218307.0,101.0,149409.0,53.0,36389.0
2021-12-10,US_AK,Alaska,620.0,467390.0,617.0,404816.0,456.0,218763.0,104.0,149513.0,56.0,36445.0
2021-01-12,US_AL,Alabama,,70861.0,,7270.0,,,,,,
2021-01-13,US_AL,Alabama,3931.0,74792.0,1975.0,9245.0,,,,,,
2021-01-14,US_AL,Alabama,5688.0,80480.0,0.0,,,,,,,
2021-01-15,US_AL,Alabama,6476.0,86956.0,4243.0,13488.0,,,,,,
2021-01-19,US_AL,Alabama,27363.0,114319.0,2858.0,16346.0,,,,,,
2021-01-20,US_AL,Alabama,6794.0,121113.0,1610.0,17956.0,,,,,,
2021-01-21,US_AL,Alabama,23316.0,144429.0,3389.0,21345.0,,,,,,
2021-01-22,US_AL,Alabama,29888.0,174317.0,3495.0,24840.0,,,,,,
2021-01-23,US_AL,Alabama,19638.0,193955.0,2582.0,27422.0,,,,,,
2021-01-24,US_AL,Alabama,19878.0,213833.0,2314.0,29736.0,,,,,,
2021-01-25,US_AL,Alabama,6631.0,220464.0,242.0,29978.0,,,,,,
2021-01-26,US_AL,Alabama,3390.0,223854.0,955.0,30933.0,,,,,,
2021-01-27,US_AL,Alabama,8779.0,232633.0,2662.0,33595.0,,,,,,
2021-01-28,US_AL,Alabama,8704.0,241337.0,3836.0,37431.0,,,,,,
2021-01-29,US_AL,Alabama,15264.0,256601.0,6642.0,44073.0,,,,,,
2021-01-30,US_AL,Alabama,31767.0,288368.0,9669.0,53742.0,,,,,,
2021-01-31,US_AL,Alabama,9933.0,298301.0,1589.0,55331.0,,,,,,
2021-02-01,US_AL,Alabama,3327.0,301628.0,977.0,56308.0,,,,,,
2021-02-02,US_AL,Alabama,11083.0,312711.0,2517.0,58825.0,,,,,,
2021-02-03,US_AL,Alabama,12287.0,324998.0,4165.0,62990.0,,,,,,
2021-02-04,US_AL,Alabama,13847.0,338845.0,6165.0,69155.0,,,,,,
2021-02-05,US_AL,Alabama,14677.0,353522.0,7448.0,76603.0,,,,,,
2021-02-06,US_AL,Alabama,16753.0,370275.0,7675.0,84278.0,,,,,,
2021-02-07,US_AL,Alabama,5292.0,375567.0,1863.0,86141.0,,,,,,
2021-02-08,US_AL,Alabama,2947.0,378514.0,2312.0,88453.0,,,,,,
2021-02-09,US_AL,Alabama,16682.0,395196.0,6580.0,95033.0,,,,,,
2021-02-10,US_AL,Alabama,17266.0,412462.0,7487.0,102520.0,,,,,,
2021-02-11,US_AL,Alabama,18797.0,431259.0,8516.0,111036.0,,,,,,
2021-02-12,US_AL,Alabama,16812.0,448071.0,10983.0,122019.0,,,,,,
2021-02-13,US_AL,Alabama,18961.0,467032.0,11010.0,133029.0,,,,,,
2021-02-14,US_AL,Alabama,7033.0,474065.0,4003.0,137032.0,,,,,,
2021-02-15,US_AL,Alabama,,,,,,,,,,
2021-02-16,US_AL,Alabama,12141.0,486206.0,12256.0,149288.0,,,,,,
2021-02-17,US_AL,Alabama,8218.0,494424.0,5053.0,154341.0,,,,,,
2021-02-18,US_AL,Alabama,11236.0,505660.0,10763.0,165104.0,,,,,,
2021-02-19,US_AL,Alabama,39771.0,545431.0,27200.0,192304.0,,,,,,
2021-02-20,US_AL,Alabama,15537.0,560968.0,22208.0,214512.0,,,,,,
2021-02-21,US_AL,Alabama,6537.0,567505.0,5127.0,219639.0,,,,,,
2021-02-22,US_AL,Alabama,16236.0,583741.0,8462.0,228101.0,,,,,,
2021-02-23,US_AL,Alabama,10195.0,593936.0,11324.0,239425.0,,,,,,
2021-02-24,US_AL,Alabama,0.0,593936.0,14190.0,253615.0,,,,,,
2021-02-25,US_AL,Alabama,10666.0,604602.0,14850.0,268465.0,,,,,,
2021-02-26,US_AL,Alabama,22461.0,627063.0,17630.0,286095.0,,,,,,
2021-02-27,US_AL,Alabama,16145.0,643208.0,21773.0,307868.0,,,,,,
2021-02-28,US_AL,Alabama,6537.0,649745.0,5422.0,313290.0,,,,,,
2021-03-01,US_AL,Alabama,3564.0,653309.0,2783.0,316073.0,,,,,,
2021-03-02,US_AL,Alabama,9878.0,663187.0,13973.0,330046.0,,,,,,
2021-03-03,US_AL,Alabama,11623.0,674810.0,16795.0,346841.0,,,,,,
2021-03-04,US_AL,Alabama,13981.0,688791.0,18615.0,365456.0,,,,,,
2021-03-05,US_AL,Alabama,0.0,688791.0,17622.0,383078.0,,,,,,
2021-03-06,US_AL,Alabama,32318.0,721109.0,18983.0,402061.0,,,,,,
2021-03-07,US_AL,Alabama,6572.0,727681.0,4662.0,406723.0,,,,,,
2021-03-08,US_AL,Alabama,5286.0,732967.0,3214.0,409937.0,,208670.0,,199638.0,,1619.0
2021-03-09,US_AL,Alabama,14301.0,747268.0,10146.0,420083.0,4050.0,212720.0,6075.0,205713.0,21.0,1640.0
2021-03-10,US_AL,Alabama,21234.0,768502.0,14935.0,435018.0,3880.0,216600.0,8229.0,213942.0,2824.0,4464.0
2021-03-11,US_AL,Alabama,22362.0,790864.0,-435018.0,0.0,4722.0,221322.0,9640.0,223582.0,3363.0,7827.0
2021-03-12,US_AL,Alabama,25554.0,816418.0,0.0,0.0,6389.0,227711.0,8194.0,231776.0,4866.0,12693.0
2021-03-13,US_AL,Alabama,0.0,816418.0,472325.0,472325.0,113.0,227824.0,16.0,231792.0,0.0,12693.0
2021-03-14,US_AL,Alabama,32919.0,849337.0,25328.0,497653.0,7880.0,235704.0,10994.0,242786.0,6451.0,19144.0
2021-03-15,US_AL,Alabama,4965.0,854302.0,3691.0,501344.0,1171.0,236875.0,2003.0,244789.0,517.0,19661.0
2021-03-16,US_AL,Alabama,17234.0,871536.0,10525.0,511869.0,4337.0,241212.0,4518.0,249307.0,1669.0,21330.0
2021-03-17,US_AL,Alabama,22231.0,893767.0,11780.0,523649.0,4748.0,245960.0,5521.0,254828.0,1511.0,22841.0
2021-03-18,US_AL,Alabama,18896.0,912663.0,9726.0,533375.0,3906.0,249866.0,4341.0,259169.0,1478.0,24319.0
2021-03-19,US_AL,Alabama,24951.0,937614.0,13882.0,547257.0,5266.0,255132.0,6944.0,266113.0,1673.0,25992.0
2021-03-20,US_AL,Alabama,22925.0,960539.0,13997.0,561254.0,5427.0,260559.0,7118.0,273231.0,1448.0,27440.0
2021-03-21,US_AL,Alabama,7920.0,968459.0,5378.0,566632.0,2715.0,263274.0,2423.0,275654.0,241.0,27681.0
2021-03-22,US_AL,Alabama,4527.0,972986.0,2495.0,569127.0,1724.0,264998.0,729.0,276383.0,41.0,27722.0
2021-03-23,US_AL,Alabama,21267.0,994253.0,10471.0,579598.0,5262.0,270260.0,3809.0,280192.0,1400.0,29122.0
2021-03-24,US_AL,Alabama,25605.0,1019858.0,10381.0,589979.0,4193.0,274453.0,4145.0,284337.0,2042.0,31164.0
2021-03-25,US_AL,Alabama,28980.0,1048838.0,10687.0,600666.0,5721.0,280174.0,2739.0,287076.0,2226.0,33390.0
2021-03-26,US_AL,Alabama,23785.0,1072623.0,11028.0,611694.0,4064.0,284238.0,5186.0,292262.0,1775.0,35165.0
2021-03-27,US_AL,Alabama,25974.0,1098597.0,11691.0,623385.0,4783.0,289021.0,4752.0,297014.0,2155.0,37320.0
2021-03-28,US_AL,Alabama,9656.0,1108253.0,5115.0,628500.0,2485.0,291506.0,2078.0,299092.0,553.0,37873.0
2021-03-29,US_AL,Alabama,5671.0,1113924.0,2888.0,631388.0,2083.0,293589.0,727.0,299819.0,78.0,37951.0
2021-03-30,US_AL,Alabama,20815.0,1134739.0,12062.0,643450.0,7084.0,300673.0,3407.0,303226.0,1571.0,39522.0
2021-03-31,US_AL,Alabama,20400.0,1155139.0,13449.0,656899.0,7599.0,308272.0,4050.0,307276.0,1800.0,41322.0
2021-04-01,US_AL,Alabama,29145.0,1184284.0,16874.0,673773.0,7975.0,316247.0,7257.0,314533.0,1636.0,42958.0
2021-04-02,US_AL,Alabama,27140.0,1211424.0,17309.0,691082.0,8771.0,325018.0,6949.0,321482.0,1587.0,44545.0
2021-04-03,US_AL,Alabama,22707.0,1234131.0,14115.0,705197.0,6153.0,331171.0,6206.0,327688.0,1755.0,46300.0
2021-04-04,US_AL,Alabama,8575.0,1242706.0,4652.0,709849.0,2368.0,333539.0,1647.0,329335.0,637.0,46937.0
2021-04-05,US_AL,Alabama,5323.0,1248029.0,1747.0,711596.0,768.0,334307.0,748.0,330083.0,231.0,47168.0
2021-04-06,US_AL,Alabama,19830.0,1267859.0,13674.0,725270.0,7908.0,342215.0,3899.0,333982.0,1867.0,49035.0
2021-04-07,US_AL,Alabama,23628.0,1291487.0,19691.0,744961.0,8179.0,350394.0,7623.0,341605.0,3888.0,52923.0
2021-04-08,US_AL,Alabama,26508.0,1317995.0,19489.0,764450.0,8423.0,358817.0,7546.0,349151.0,3518.0,56441.0
2021-04-09,US_AL,Alabama,26663.0,1344658.0,23875.0,788325.0,9531.0,368348.0,9661.0,358812.0,4682.0,61123.0
2021-04-10,US_AL,Alabama,0.0,1344658.0,0.0,788325.0,0.0,368348.0,0.0,358812.0,0.0,61123.0
2021-04-11,US_AL,Alabama,26543.0,1371201.0,22998.0,811323.0,7787.0,376135.0,10549.0,369361.0,4661.0,65784.0
2021-04-12,US_AL,Alabama,18397.0,1389598.0,12729.0,824052.0,4790.0,380925.0,5170.0,374531.0,2769.0,68553.0
2021-04-13,US_AL,Alabama,17865.0,1407463.0,20301.0,844353.0,10814.0,391739.0,6990.0,381521.0,2497.0,71050.0
2021-04-14,US_AL,Alabama,19067.0,1426530.0,24197.0,868550.0,13428.0,405167.0,9539.0,391060.0,1230.0,72280.0
2021-04-15,US_AL,Alabama,15521.0,1442051.0,24452.0,893002.0,15490.0,420657.0,8587.0,399647.0,375.0,72655.0
2021-04-16,US_AL,Alabama,17326.0,1459377.0,22652.0,915654.0,12314.0,432971.0,9693.0,409340.0,643.0,73298.0
2021-04-17,US_AL,Alabama,16785.0,1476162.0,19723.0,935377.0,9852.0,442823.0,9522.0,418862.0,350.0,73648.0
2021-04-18,US_AL,Alabama,5152.0,1481314.0,7752.0,943129.0,4977.0,447800.0,2757.0,421619.0,17.0,73665.0
2021-04-19,US_AL,Alabama,2465.0,1483779.0,3204.0,946333.0,2255.0,450055.0,942.0,422561.0,7.0,73672.0
2021-04-20,US_AL,Alabama,0.0,1483779.0,0.0,946333.0,0.0,450055.0,0.0,422561.0,0.0,73672.0
2021-04-21,US_AL,Alabama,23337.0,1507116.0,41046.0,987379.0,25144.0,475199.0,15593.0,438154.0,307.0,73979.0
2021-04-22,US_AL,Alabama,11812.0,1518928.0,23036.0,1010415.0,13797.0,488996.0,9113.0,447267.0,125.0,74104.0
2021-04-23,US_AL,Alabama,12813.0,1531741.0,23581.0,1033996.0,12467.0,501463.0,11029.0,458296.0,85.0,74189.0
2021-04-24,US_AL,Alabama,11803.0,1543544.0,20867.0,1054863.0,11106.0,512569.0,9724.0,468020.0,37.0,74226.0
2021-04-25,US_AL,Alabama,3115.0,1546659.0,7661.0,1062524.0,4574.0,517143.0,3069.0,471089.0,14.0,74240.0
2021-04-26,US_AL,Alabama,3123.0,1549782.0,4135.0,1066659.0,2899.0,520042.0,1233.0,472322.0,3.0,74243.0
2021-04-27,US_AL,Alabama,8870.0,1558652.0,13156.0,1079815.0,7694.0,527736.0,5349.0,477671.0,113.0,74356.0
2021-04-28,US_AL,Alabama,9663.0,1568315.0,19005.0,1098820.0,9052.0,536788.0,9691.0,487362.0,256.0,74612.0
2021-04-29,US_AL,Alabama,10778.0,1579093.0,22528.0,1121348.0,11949.0,548737.0,10069.0,497431.0,509.0,75121.0
2021-04-30,US_AL,Alabama,10425.0,1589518.0,22140.0,1143488.0,10921.0,559658.0,10448.0,507879.0,771.0,75892.0
2021-05-01,US_AL,Alabama,9612.0,1599130.0,18237.0,1161725.0,8152.0,567810.0,9314.0,517193.0,770.0,76662.0
2021-05-02,US_AL,Alabama,0.0,1599130.0,0.0,1161725.0,0.0,567810.0,0.0,517193.0,0.0,76662.0
2021-05-03,US_AL,Alabama,4324.0,1603454.0,6510.0,1168235.0,2666.0,570476.0,3741.0,520934.0,103.0,76765.0
2021-05-04,US_AL,Alabama,6465.0,1609919.0,11558.0,1179793.0,4731.0,575207.0,6406.0,527340.0,422.0,77187.0
2021-05-05,US_AL,Alabama,8872.0,1618791.0,19271.0,1199064.0,8782.0,583989.0,9103.0,536443.0,1385.0,78572.0
2021-05-06,US_AL,Alabama,992.0,1619783.0,2239.0,1201303.0,668.0,584657.0,1479.0,537922.0,88.0,78660.0
2021-05-07,US_AL,Alabama,16927.0,1636710.0,39032.0,1240335.0,19492.0,604149.0,17775.0,555697.0,1764.0,80424.0
2021-05-08,US_AL,Alabama,12978.0,1649688.0,23630.0,1263965.0,8666.0,612815.0,10557.0,566254.0,4403.0,84827.0
2021-05-09,US_AL,Alabama,4579.0,1654267.0,6893.0,1270858.0,2505.0,615320.0,3550.0,569804.0,837.0,85664.0
2021-05-10,US_AL,Alabama,3405.0,1657672.0,2812.0,1273670.0,1337.0,616657.0,1052.0,570856.0,422.0,86086.0
2021-05-11,US_AL,Alabama,519.0,1658191.0,329.0,1273999.0,123.0,616780.0,84.0,570940.0,123.0,86209.0
2021-05-12,US_AL,Alabama,6162.0,1664353.0,12566.0,1286565.0,5431.0,622211.0,6452.0,577392.0,682.0,86891.0
2021-05-13,US_AL,Alabama,13766.0,1678119.0,27969.0,1314534.0,12494.0,634705.0,13894.0,591286.0,1580.0,88471.0
2021-05-14,US_AL,Alabama,9756.0,1687875.0,19642.0,1334176.0,8810.0,643515.0,8945.0,600231.0,1887.0,90358.0
2021-05-15,US_AL,Alabama,9414.0,1697289.0,13847.0,1348023.0,5302.0,648817.0,7431.0,607662.0,1112.0,91470.0
2021-05-16,US_AL,Alabama,2469.0,1699758.0,2626.0,1350649.0,743.0,649560.0,1757.0,609419.0,126.0,91596.0
2021-05-17,US_AL,Alabama,-7.0,1699751.0,-6.0,1350643.0,-2.0,649558.0,-3.0,609416.0,-1.0,91595.0
2021-05-18,US_AL,Alabama,9582.0,1709333.0,11737.0,1362380.0,4453.0,654011.0,5827.0,615243.0,1456.0,93051.0
2021-05-19,US_AL,Alabama,428.0,1709761.0,454.0,1362834.0,142.0,654153.0,280.0,615523.0,31.0,93082.0
2021-05-20,US_AL,Alabama,15933.0,1725694.0,19493.0,1382327.0,6495.0,660648.0,10842.0,626365.0,2153.0,95235.0
2021-05-21,US_AL,Alabama,0.0,1725694.0,0.0,1382327.0,0.0,660648.0,0.0,626365.0,0.0,95235.0
2021-05-22,US_AL,Alabama,10951.0,1736645.0,14663.0,1396990.0,6267.0,666915.0,6892.0,633257.0,1501.0,96736.0
2021-05-23,US_AL,Alabama,10175.0,1746820.0,10779.0,1407769.0,2950.0,669865.0,6373.0,639630.0,1456.0,98192.0
2021-05-24,US_AL,Alabama,192.0,1747012.0,148.0,1407917.0,27.0,669892.0,75.0,639705.0,44.0,98236.0
2021-05-25,US_AL,Alabama,7282.0,1754294.0,7854.0,1415771.0,2579.0,672471.0,4551.0,644256.0,725.0,98961.0
2021-05-26,US_AL,Alabama,3313.0,1757607.0,3828.0,1419599.0,1206.0,673677.0,2078.0,646334.0,543.0,99504.0
2021-05-27,US_AL,Alabama,1243.0,1758850.0,4006.0,1423605.0,1561.0,675238.0,2217.0,648551.0,225.0,99729.0
2021-05-28,US_AL,Alabama,4703.0,1763553.0,5633.0,1429238.0,1951.0,677189.0,3046.0,651597.0,635.0,100364.0
2021-05-29,US_AL,Alabama,1962.0,1765515.0,2431.0,1431669.0,671.0,677860.0,1385.0,652982.0,376.0,100740.0
2021-05-30,US_AL,Alabama,540.0,1766055.0,777.0,1432446.0,80.0,677940.0,527.0,653509.0,170.0,100910.0
2021-05-31,US_AL,Alabama,0.0,1766055.0,0.0,1432446.0,0.0,677940.0,0.0,653509.0,0.0,100910.0
